median_income,housing_median_age,total_rooms,total_bedrooms,population,households,ocean_proximity,median_house_value,high_value
3.9464,32.0,4.95952023988006,1.0764617691154423,1803.0,2.7031484257871066,INLAND,2.736,1
3.0727,31.0,4.197685631629701,1.0771456123432979,2338.0,2.2545805207328833,NEAR BAY,2.426,1
4.7159,36.0,6.561576354679803,1.0689655172413792,648.0,3.1921182266009853,INLAND,3.659,1
5.2329,33.0,6.6682134570765665,,1239.0,2.874709976798144,NEAR OCEAN,4.309,1
7.7307,34.0,6.619528619528619,1.0740740740740742,980.0,3.2996632996632997,NEAR OCEAN,4.29,1
4.9583,33.0,6.5515320334261835,1.0389972144846797,995.0,2.7715877437325904,<1H OCEAN,4.457,1
6.1536,37.0,6.838905775075988,1.094224924012158,989.0,3.0060790273556233,INLAND,3.66,1
3.8029,35.0,5.641379310344828,1.0528735632183908,1110.0,2.5517241379310347,NEAR BAY,4.148,1
5.4555,36.0,6.395652173913043,1.0695652173913044,751.0,3.265217391304348,NEAR OCEAN,3.951,1
6.5784,38.0,6.327402135231317,1.0249110320284698,870.0,3.096085409252669,INLAND,4.085,1
6.5722,34.0,6.1943231441048034,1.0043668122270741,1344.0,2.9344978165938866,NEAR OCEAN,4.374,1
2.8352,20.0,4.502688172043011,1.1169354838709677,1816.0,2.4408602150537635,NEAR BAY,1.617,0
3.52,23.0,4.698216735253772,1.0342935528120714,2202.0,3.0205761316872426,NEAR OCEAN,1.873,1
3.5878,31.0,4.497375328083989,1.0354330708661417,4131.0,2.7106299212598426,NEAR OCEAN,2.228,1
3.1304,44.0,4.181208053691275,1.0251677852348993,1951.0,3.273489932885906,INLAND,1.856,1
2.5417,43.0,4.186385737439222,1.0259319286871962,1544.0,2.5024311183144246,INLAND,1.783,0
3.2377,32.0,4.5215901302261825,1.0822481151473613,3689.0,2.528444139821796,<1H OCEAN,1.841,1
3.6336,27.0,5.319630872483222,1.0813758389261745,2899.0,2.432046979865772,INLAND,2.352,1
2.5625,30.0,4.949367088607595,1.1962025316455696,1988.0,4.194092827004219,<1H OCEAN,1.53,0
3.2841,24.0,5.137176938369781,1.0337972166998013,1869.0,3.7157057654075545,NEAR BAY,1.67,0
1.0548,31.0,3.0541176470588236,1.0141176470588236,1131.0,2.6611764705882353,NEAR OCEAN,1.781,0
3.2723,39.0,4.474226804123711,1.041237113402062,800.0,2.7491408934707904,NEAR OCEAN,1.669,0
3.5481,35.0,4.547511312217194,1.0135746606334841,742.0,3.3574660633484164,NEAR BAY,1.581,0
2.9605,37.0,4.48,1.06,1618.0,4.622857142857143,INLAND,1.294,0
3.2857,37.0,4.712962962962963,1.021604938271605,1504.0,4.6419753086419755,INLAND,1.301,0
2.5395,35.0,4.297520661157025,0.9545454545454546,1040.0,4.297520661157025,NEAR OCEAN,1.392,0
3.9219,37.0,4.024024024024024,0.975975975975976,928.0,2.7867867867867866,<1H OCEAN,1.75,0
4.625,42.0,5.304878048780488,1.0365853658536586,546.0,3.3292682926829267,INLAND,1.738,0
4.0729,38.0,5.271875,1.0484375,1906.0,2.978125,INLAND,2.123,1
4.5491,43.0,5.984848484848484,1.0454545454545454,657.0,3.3181818181818183,INLAND,2.148,1
3.94,32.0,5.697058823529412,0.9764705882352941,922.0,2.711764705882353,<1H OCEAN,2.784,1
2.5114,32.0,4.208510638297873,1.1404255319148937,826.0,1.7574468085106383,INLAND,2.122,1
3.5625,43.0,5.64741641337386,1.0486322188449848,1054.0,3.2036474164133737,<1H OCEAN,2.116,1
4.2132,36.0,5.3478260869565215,0.9937888198757764,794.0,2.4658385093167703,<1H OCEAN,2.122,1
4.733,36.0,5.239130434782608,,1008.0,2.739130434782609,NEAR BAY,2.337,1
1.9688,36.0,5.445783132530121,0.963855421686747,248.0,2.9879518072289155,NEAR BAY,2.26,1
4.625,39.0,5.762452107279693,1.0727969348659003,718.0,2.7509578544061304,<1H OCEAN,2.19,1
4.4236,38.0,5.78140703517588,1.0452261306532664,1079.0,2.7110552763819094,NEAR OCEAN,2.336,1
2.7857,30.0,5.135185185185185,1.174074074074074,1376.0,2.5481481481481483,NEAR BAY,2.017,1
3.94,31.0,5.0903846153846155,1.0365384615384616,1473.0,2.832692307692308,INLAND,2.239,1
2.9422,32.0,4.931608133086876,1.1256931608133087,1512.0,2.7948243992606283,NEAR BAY,2.331,1
5.9175,38.0,6.253012048192771,1.0873493975903614,988.0,2.9759036144578315,<1H OCEAN,4.169,1
5.0,44.0,6.3884297520661155,0.9917355371900827,405.0,3.347107438016529,<1H OCEAN,4.471,1
7.1885,37.0,7.327586206896552,1.0172413793103448,598.0,3.4367816091954024,INLAND,5.00001,1
5.1509,42.0,5.911575562700965,1.0080385852090032,1779.0,2.860128617363344,<1H OCEAN,4.265,1
6.0878,39.0,7.266081871345029,1.1169590643274854,1072.0,3.134502923976608,NEAR BAY,4.302,1
5.2249,39.0,7.064425770308123,1.0644257703081232,1113.0,3.1176470588235294,<1H OCEAN,4.452,1
6.5989,44.0,6.537459283387622,0.9381107491856677,921.0,3.0,INLAND,5.00001,1
5.6916,30.0,7.022653721682848,1.029126213592233,984.0,3.1844660194174756,ISLAND,5.00001,1
3.55,20.0,6.138823529411765,1.128235294117647,2302.0,2.708235294117647,NEAR OCEAN,4.767,1
,25.0,5.126482213438735,1.1172595520421607,1848.0,2.4347826086956523,NEAR OCEAN,2.481,1
4.5667,34.0,5.105902777777778,0.96875,1660.0,2.8819444444444446,INLAND,2.715,1
4.1875,35.0,5.474666666666667,0.984,1044.0,2.784,NEAR BAY,2.754,1
3.2596,48.0,5.145985401459854,1.1094890510948905,677.0,2.4708029197080292,<1H OCEAN,2.724,1
2.7656,36.0,5.286407766990291,1.1771844660194175,914.0,2.2184466019417477,NEAR OCEAN,2.395,1
3.0854,39.0,5.344969199178645,1.1232032854209446,1196.0,2.455852156057495,NEAR BAY,2.487,1
4.8017,39.0,5.669950738916256,1.0147783251231528,1590.0,3.916256157635468,NEAR OCEAN,2.738,1
4.7931,36.0,5.462585034013605,1.0816326530612246,889.0,3.0238095238095237,NEAR OCEAN,2.726,1
3.8646,38.0,5.302134646962233,1.0443349753694582,1599.0,2.625615763546798,<1H OCEAN,2.571,1
4.3523,42.0,5.588652482269503,1.1099290780141844,697.0,2.471631205673759,INLAND,2.836,1
3.5761,43.0,5.4880239520958085,1.062874251497006,786.0,2.3532934131736525,NEAR OCEAN,2.567,1
3.6995,38.0,5.288503253796096,0.9587852494577006,1308.0,2.8373101952277655,INLAND,2.601,1
4.1488,38.0,5.438967136150235,1.0586854460093897,1155.0,2.711267605633803,NEAR BAY,2.353,1
4.6211,,5.525531914893617,0.9808510638297873,1542.0,3.2808510638297874,<1H OCEAN,2.489,1
4.2321,30.0,5.1514423076923075,1.0264423076923077,1107.0,2.6610576923076925,NEAR BAY,2.522,1
4.0179,42.0,5.13681592039801,1.0049751243781095,1313.0,3.2661691542288556,INLAND,2.743,1
4.0625,38.0,5.487870619946092,1.045822102425876,1096.0,2.954177897574124,INLAND,2.625,1
4.8594,38.0,6.363636363636363,1.0714285714285714,874.0,2.8376623376623376,<1H OCEAN,2.659,1
3.244,36.0,5.227848101265823,1.0042194092827004,717.0,3.0253164556962027,INLAND,2.581,1
4.2898,40.0,5.224867724867725,1.029100529100529,1116.0,2.9523809523809526,<1H OCEAN,2.516,1
2.5474,40.0,4.8879551820728295,1.0364145658263306,1293.0,3.6218487394957983,INLAND,1.981,1
4.0987,35.0,4.434782608695652,0.967391304347826,887.0,3.213768115942029,INLAND,2.024,1
2.9196,33.0,4.824528301886793,1.090566037735849,1715.0,3.2358490566037736,INLAND,2.088,1
3.7222,34.0,4.546134663341646,1.139650872817955,1485.0,3.7032418952618453,<1H OCEAN,2.072,1
3.7066,32.0,4.279627163781624,0.9560585885486018,2316.0,3.0838881491344874,NEAR BAY,2.068,1
3.8304,34.0,5.040302267002519,0.9773299748110831,1461.0,3.6801007556675063,<1H OCEAN,1.83,1
4.037,35.0,4.537549407114624,1.0197628458498025,975.0,3.8537549407114624,NEAR BAY,1.733,0
2.8333,32.0,3.836676217765043,0.9570200573065902,817.0,2.340974212034384,<1H OCEAN,1.86,1
3.5268,23.0,4.894308943089431,1.0975609756097562,409.0,3.3252032520325203,<1H OCEAN,1.464,0
3.4286,32.0,4.345771144278607,0.9925373134328358,1199.0,2.982587064676617,<1H OCEAN,1.918,1
3.6944,29.0,4.048744460856721,0.9852289512555391,2449.0,3.617429837518464,NEAR BAY,1.752,0
2.6917,24.0,4.351464435146443,1.0753138075313808,1976.0,4.133891213389122,NEAR BAY,1.7,0
2.8029,29.0,3.7739938080495357,1.0464396284829722,1152.0,3.56656346749226,<1H OCEAN,1.809,1
2.4464,32.0,3.920704845814978,1.066079295154185,1732.0,3.814977973568282,INLAND,1.696,0
3.4005,34.0,5.099773242630386,1.0430839002267573,1544.0,3.5011337868480727,NEAR OCEAN,1.763,0
3.6094,29.0,4.930434782608696,1.0826086956521739,2331.0,3.378260869565217,NEAR OCEAN,1.792,0
3.8085,27.0,4.351885098743267,0.9730700179533214,1713.0,3.0754039497307,INLAND,1.814,1
3.4609,35.0,5.234567901234568,1.017283950617284,1375.0,3.3950617283950617,<1H OCEAN,1.663,0
3.994,29.0,5.502747252747253,1.1016483516483517,1520.0,4.175824175824176,NEAR OCEAN,1.953,1
3.6531,30.0,4.562,1.044,1969.0,3.938,NEAR OCEAN,1.663,0
2.6071,,4.76592082616179,1.0860585197934596,2452.0,4.220309810671257,NEAR BAY,1.759,0
4.275,35.0,5.337175792507205,1.031700288184438,1414.0,4.07492795389049,INLAND,1.736,0
3.1944,32.0,3.992574257425743,0.8935643564356436,1283.0,3.1757425742574257,NEAR BAY,1.817,1
4.6467,23.0,5.629757785467128,1.1003460207612457,1279.0,4.42560553633218,NEAR OCEAN,1.851,1
2.3333,31.0,3.9834162520729683,1.0480928689883913,2830.0,4.693200663349917,NEAR BAY,1.642,0
3.25,37.0,4.2349726775956285,0.9781420765027322,726.0,3.9672131147540983,NEAR BAY,1.592,0
2.9688,42.0,4.536931818181818,1.0596590909090908,1311.0,3.7244318181818183,INLAND,1.628,0
2.3611,52.0,2.36,0.7866666666666666,269.0,3.5866666666666664,NEAR BAY,1.313,0
2.0433,34.0,3.142857142857143,0.8461538461538461,752.0,4.131868131868132,NEAR BAY,1.388,0
2.7254,25.0,3.7965970610982214,1.099767981438515,4983.0,3.8538283062645013,<1H OCEAN,1.435,0
2.4914,30.0,3.6728971962616823,0.9976635514018691,1857.0,4.338785046728972,NEAR BAY,1.592,0
2.5119,37.0,3.9292929292929295,1.0353535353535352,850.0,4.292929292929293,NEAR BAY,1.805,1
3.4202,34.0,4.885714285714286,1.0612244897959184,942.0,3.8448979591836734,INLAND,1.891,1
3.2569,42.0,4.945273631840796,1.0,1239.0,3.082089552238806,INLAND,2.015,1
3.2312,38.0,4.5762081784386615,1.0278810408921932,1843.0,3.425650557620818,INLAND,2.119,1
3.125,19.0,4.2,1.0621621621621622,1427.0,3.8567567567567567,INLAND,2.071,1
2.806,37.0,4.979423868312757,1.037037037037037,733.0,3.016460905349794,<1H OCEAN,2.146,1
3.2373,32.0,4.340096618357488,1.038647342995169,4119.0,3.979710144927536,NEAR BAY,1.831,1
2.3929,30.0,3.340086830680174,0.975397973950796,3034.0,4.3907380607814765,INLAND,1.844,1
3.1042,37.0,4.508264462809917,1.1115702479338843,905.0,3.739669421487603,INLAND,1.52,0
2.1453,36.0,3.4863013698630136,1.0445205479452055,1307.0,4.476027397260274,INLAND,1.621,0
3.8125,39.0,4.487012987012987,1.0227272727272727,1090.0,3.538961038961039,<1H OCEAN,1.74,0
2.3098,39.0,3.7824074074074074,1.001543209876543,2536.0,3.9135802469135803,NEAR BAY,1.731,0
2.9334,22.0,4.334478021978022,1.0796703296703296,6666.0,4.5782967032967035,INLAND,1.826,1
2.7721,26.0,2.8418367346938775,0.7806122448979592,455.0,2.3214285714285716,INLAND,1.554,0
2.2559,24.0,3.837947332883187,1.0027008777852802,6626.0,4.474004051316678,INLAND,1.668,0
2.3236,21.0,3.6583990980834273,1.0811724915445322,3528.0,3.9774520856820743,NEAR BAY,1.563,0
2.4706,31.0,4.156593406593407,1.0686813186813187,1396.0,3.8351648351648353,NEAR BAY,1.706,0
2.1094,24.0,2.8434466019417477,1.0121359223300972,3537.0,4.29247572815534,NEAR BAY,1.352,0
2.4875,27.0,3.4573002754820936,1.078512396694215,3481.0,4.794765840220386,INLAND,1.578,0
2.1383,31.0,3.3344947735191637,1.0278745644599303,1300.0,4.529616724738676,NEAR BAY,1.534,0
3.1875,30.0,4.171487603305785,1.1384297520661157,2481.0,5.12603305785124,NEAR BAY,1.542,0
3.2132,39.0,5.517543859649122,1.0745614035087718,988.0,4.333333333333333,ISLAND,1.761,0
,32.0,3.4900763358778626,0.9984732824427481,2991.0,4.566412213740458,NEAR BAY,1.745,0
2.1406,45.0,3.1987951807228914,0.9879518072289156,722.0,4.349397590361446,INLAND,1.625,0
3.023,25.0,3.441077441077441,0.9797979797979798,1570.0,5.286195286195286,NEAR OCEAN,1.42,0
2.5763,28.0,3.4306451612903226,1.0080645161290323,3160.0,5.096774193548387,INLAND,1.739,0
1.9189,28.0,3.097560975609756,1.0540069686411149,2184.0,3.8048780487804876,<1H OCEAN,1.659,0
3.5156,31.0,4.945848375451264,1.0252707581227436,1062.0,3.8339350180505414,INLAND,1.993,1
3.29,32.0,4.281675392670157,1.0209424083769634,3775.0,3.9528795811518322,INLAND,2.055,1
2.5985,34.0,4.110157367668097,1.0271816881258942,2758.0,3.9456366237482117,NEAR BAY,1.686,0
2.6579,32.0,4.760456273764259,1.038022813688213,1337.0,5.083650190114068,NEAR BAY,1.568,0
3.7279,36.0,5.447236180904523,1.015075376884422,920.0,4.623115577889447,NEAR OCEAN,1.622,0
2.6288,28.0,4.406976744186046,1.055232558139535,1011.0,2.938953488372093,<1H OCEAN,1.603,0
2.5445,24.0,3.467696629213483,1.026685393258427,3818.0,5.362359550561798,INLAND,1.514,0
3.0536,34.0,4.620087336244541,1.0043668122270741,1043.0,4.554585152838428,<1H OCEAN,1.375,0
3.0,35.0,5.040697674418604,1.055232558139535,1527.0,4.438953488372093,<1H OCEAN,1.606,0
3.5,32.0,4.733918128654971,0.9444444444444444,1492.0,4.362573099415204,NEAR BAY,1.651,0
4.2917,33.0,5.245136186770428,1.0116731517509727,1098.0,4.272373540856031,INLAND,1.612,0
2.375,36.0,2.3333333333333335,0.7777777777777778,21.0,2.3333333333333335,INLAND,1.75,0
2.2577,26.0,3.5850673194614444,1.1872705018359853,3792.0,4.6413708690330475,NEAR OCEAN,1.738,0
2.5562,34.0,3.1692913385826773,1.0098425196850394,2050.0,4.035433070866142,<1H OCEAN,1.563,0
2.7955,36.0,3.672972972972973,0.8567567567567568,1557.0,4.208108108108108,NEAR BAY,1.575,0
3.5129,36.0,4.352750809061488,1.0711974110032363,1511.0,4.889967637540453,<1H OCEAN,1.423,0
2.1602,31.0,3.0842391304347827,0.9646739130434783,1717.0,4.665760869565218,<1H OCEAN,1.617,0
2.3611,28.0,3.739622641509434,0.9622641509433962,1145.0,4.320754716981132,NEAR BAY,1.67,0
3.0625,33.0,4.338028169014085,1.1038732394366197,2932.0,5.161971830985915,NEAR OCEAN,1.658,0
2.8821,28.0,4.385653409090909,1.0291193181818181,5041.0,3.5802556818181817,NEAR OCEAN,1.581,0
10.2289,34.0,7.447368421052632,0.9784688995215312,1139.0,2.72488038277512,<1H OCEAN,5.00001,1
7.8588,34.0,7.176678445229682,1.0547703180212014,1525.0,2.6943462897526502,<1H OCEAN,4.548,1
5.5418,36.0,5.8474576271186445,0.9539951573849879,1215.0,2.9418886198547214,NEAR BAY,3.261,1
5.7051,35.0,5.7272727272727275,0.9973262032085561,986.0,2.6363636363636362,INLAND,3.26,1
7.7108,39.0,6.846607669616519,0.9911504424778761,880.0,2.5958702064896757,INLAND,4.5,1
9.532,50.0,7.114427860696518,0.9253731343283582,620.0,3.084577114427861,NEAR OCEAN,4.833,1
8.7835,52.0,7.539184952978056,0.9373040752351097,970.0,3.040752351097179,NEAR BAY,4.441,1
6.827,36.0,7.021428571428571,1.0357142857142858,1897.0,2.71,INLAND,3.594,1
6.4288,46.0,6.774683544303797,1.081012658227848,1022.0,2.5873417721518988,INLAND,2.955,1
4.7269,48.0,6.975274725274725,1.1675824175824177,930.0,2.5549450549450547,NEAR BAY,3.039,1
6.1824,36.0,6.9,1.119047619047619,621.0,2.9571428571428573,NEAR OCEAN,2.741,1
5.6629,45.0,5.251082251082251,0.8917748917748918,529.0,2.29004329004329,NEAR BAY,2.34,1
4.9312,46.0,6.052380952380952,1.1238095238095238,573.0,2.7285714285714286,<1H OCEAN,2.402,1
2.92,43.0,4.927051671732523,,1015.0,3.0851063829787235,NEAR BAY,2.422,1
4.73,45.0,5.922570016474465,1.0197693574958815,1686.0,2.7775947281713345,NEAR OCEAN,2.01,1
5.0953,39.0,5.9467592592592595,0.9861111111111112,1282.0,2.9675925925925926,<1H OCEAN,2.074,1
3.7932,37.0,5.5013774104683195,0.9944903581267218,1037.0,2.8567493112947657,<1H OCEAN,2.103,1
4.1518,52.0,5.546583850931677,0.9503105590062112,1018.0,3.1614906832298137,NEAR OCEAN,1.821,1
4.5,46.0,5.594795539033457,0.9702602230483272,857.0,3.1858736059479553,NEAR OCEAN,1.842,1
5.4727,34.0,6.312785388127854,1.1757990867579908,1422.0,3.2465753424657535,<1H OCEAN,2.389,1
3.2216,48.0,4.853403141361256,,1126.0,2.9476439790575917,NEAR BAY,1.616,0
3.6094,47.0,5.820338983050847,1.064406779661017,868.0,2.942372881355932,NEAR BAY,1.607,0
4.25,40.0,5.302593659942363,1.031700288184438,1218.0,3.510086455331412,INLAND,1.779,0
3.8203,43.0,5.8957654723127035,1.1172638436482085,988.0,3.218241042345277,NEAR BAY,1.76,0
5.9845,,7.317343173431734,1.099630996309963,853.0,3.1476014760147604,INLAND,2.417,1
9.8413,32.0,7.17004048582996,1.0148448043184886,4353.0,2.937246963562753,INLAND,5.00001,1
8.3695,37.0,7.458745874587459,1.0627062706270627,941.0,3.1056105610561056,NEAR OCEAN,5.00001,1
8.72,44.0,6.163179916317992,1.0460251046025104,668.0,2.794979079497908,NEAR OCEAN,4.159,1
7.419,41.0,6.725165562913907,0.9735099337748344,859.0,2.8443708609271523,<1H OCEAN,4.837,1
6.553,41.0,7.12,1.0133333333333334,680.0,3.022222222222222,INLAND,5.00001,1
7.8375,40.0,6.59375,1.0178571428571428,609.0,2.71875,INLAND,5.00001,1
6.7571,42.0,6.665178571428571,1.0580357142857142,665.0,2.96875,INLAND,4.439,1
4.7734,41.0,6.572549019607843,1.031372549019608,757.0,2.9686274509803923,NEAR BAY,4.508,1
,34.0,6.895397489539749,,1268.0,2.6527196652719667,<1H OCEAN,5.00001,1
9.2463,39.0,8.12972972972973,,1240.0,3.3513513513513513,NEAR OCEAN,5.00001,1
7.0059,39.0,6.681592039800995,1.037313432835821,1094.0,2.7213930348258706,<1H OCEAN,5.00001,1
5.9771,37.0,6.088495575221239,1.0486725663716814,618.0,2.734513274336283,NEAR BAY,4.318,1
6.3794,35.0,6.8277153558052435,1.0337078651685394,1409.0,2.6385767790262173,NEAR BAY,5.00001,1
6.987,44.0,6.736596736596737,1.020979020979021,1219.0,2.8414918414918415,INLAND,5.00001,1
15.0001,48.0,8.845161290322581,1.0580645161290323,528.0,3.4064516129032256,<1H OCEAN,5.00001,1
15.0001,34.0,8.114173228346457,1.0236220472440944,825.0,3.248031496062992,NEAR OCEAN,5.00001,1
15.0001,38.0,8.954732510288066,,798.0,3.2839506172839505,NEAR OCEAN,5.00001,1
9.0702,43.0,7.335051546391752,1.0154639175257731,1467.0,2.520618556701031,INLAND,5.00001,1
9.4987,34.0,7.00979020979021,1.0433566433566435,1699.0,2.3762237762237763,INLAND,5.00001,1
2.2328,46.0,4.890350877192983,1.0701754385964912,1985.0,4.353070175438597,NEAR OCEAN,1.421,0
2.0278,46.0,5.189024390243903,1.1341463414634145,1740.0,3.5365853658536586,NEAR BAY,1.275,0
1.8932,44.0,4.782608695652174,0.9948849104859335,1345.0,3.4398976982097187,NEAR OCEAN,1.361,0
2.4135,48.0,4.207407407407407,1.0740740740740742,559.0,4.140740740740741,INLAND,1.357,0
3.1741,52.0,5.398190045248869,1.0316742081447965,703.0,3.180995475113122,<1H OCEAN,1.638,0
2.8472,44.0,5.169741697416974,,607.0,2.2398523985239853,<1H OCEAN,2.188,1
3.3125,42.0,4.890675241157556,1.0289389067524115,1118.0,3.594855305466238,<1H OCEAN,1.549,0
2.2326,42.0,4.761467889908257,1.0596330275229358,1641.0,3.7637614678899083,NEAR OCEAN,1.492,0
3.5887,44.0,5.26378896882494,1.0767386091127098,1377.0,3.302158273381295,INLAND,1.535,0
4.375,38.0,5.40084388185654,0.9746835443037974,828.0,3.4936708860759493,<1H OCEAN,1.667,0
4.0985,45.0,5.737179487179487,1.0128205128205128,1035.0,3.3173076923076925,NEAR BAY,1.731,0
,42.0,5.843501326259947,1.0928381962864722,1012.0,2.684350132625995,NEAR BAY,2.34,1
3.5164,47.0,5.970639032815199,1.0742659758203799,1700.0,2.936096718480138,<1H OCEAN,2.265,1
3.7222,49.0,5.846689895470384,0.9651567944250871,737.0,2.56794425087108,INLAND,2.37,1
2.3967,38.0,4.278728606356968,1.0048899755501222,1398.0,3.4180929095354524,NEAR OCEAN,1.631,0
5.894,47.0,6.0055401662049865,,902.0,2.4986149584487536,INLAND,3.009,1
5.9009,52.0,7.2877551020408164,1.0408163265306123,1434.0,2.926530612244898,INLAND,3.76,1
6.3467,44.0,6.994065281899109,1.0148367952522255,891.0,2.6439169139465877,NEAR BAY,3.527,1
6.4223,52.0,6.340163934426229,1.0635245901639345,1309.0,2.682377049180328,NEAR BAY,3.109,1
4.7241,46.0,5.375757575757576,0.9545454545454546,753.0,2.2818181818181817,NEAR BAY,2.796,1
3.2813,48.0,5.5,1.1336633663366336,421.0,2.0841584158415842,INLAND,2.681,1
4.99,50.0,5.929701230228471,1.0509666080843585,1484.0,2.6080843585237257,NEAR BAY,2.616,1
3.1115,46.0,5.167577413479052,,1453.0,2.6466302367941714,NEAR OCEAN,2.346,1
3.4777,47.0,4.873180873180873,1.0665280665280665,1537.0,3.1954261954261955,<1H OCEAN,2.306,1
5.8309,52.0,6.477876106194691,0.9336283185840708,603.0,2.668141592920354,INLAND,3.091,1
2.2692,37.0,4.449013157894737,1.111842105263158,1551.0,2.5509868421052633,NEAR BAY,2.25,1
3.7159,52.0,5.788643533123029,1.0410094637223974,777.0,2.451104100946372,NEAR OCEAN,3.154,1
3.6094,52.0,5.171014492753623,1.0666666666666667,966.0,2.8,<1H OCEAN,2.615,1
3.9688,52.0,5.167173252279635,0.9635258358662614,996.0,3.027355623100304,<1H OCEAN,1.75,0
4.0524,52.0,5.291666666666667,0.9642857142857143,1681.0,3.3353174603174605,INLAND,1.731,0
2.7148,42.0,4.222052067381317,1.0918836140888208,2112.0,3.2343032159264933,NEAR BAY,1.668,0
3.3068,50.0,4.622291021671827,1.0092879256965945,1000.0,3.0959752321981426,INLAND,1.544,0
2.3,40.0,3.818840579710145,0.9094202898550725,1056.0,3.8260869565217392,<1H OCEAN,1.467,0
2.3029,45.0,4.472602739726027,1.1369863013698631,3117.0,5.337328767123288,<1H OCEAN,1.488,0
1.2891,18.0,4.12289156626506,,1474.0,3.5518072289156626,<1H OCEAN,1.813,1
2.2765,38.0,5.603174603174603,1.199546485260771,1661.0,3.766439909297052,NEAR OCEAN,1.466,0
1.7321,44.0,4.919540229885057,1.0651340996168583,925.0,3.5440613026819925,NEAR BAY,1.784,0
3.5909,46.0,5.913725490196079,1.0235294117647058,674.0,2.6431372549019607,<1H OCEAN,1.554,0
4.1518,43.0,6.105263157894737,,545.0,2.6076555023923444,<1H OCEAN,2.307,1
6.07,52.0,6.329317269076305,0.9598393574297188,696.0,2.7951807228915664,<1H OCEAN,2.618,1
6.6031,19.0,6.190647482014389,1.0431654676258992,571.0,2.053956834532374,NEAR OCEAN,5.00001,1
7.3715,17.0,5.0060975609756095,0.9939024390243902,229.0,1.396341463414634,INLAND,2.63,1
2.575,39.0,3.591203104786546,1.0866752910737387,2546.0,3.2936610608020698,<1H OCEAN,1.535,0
1.5156,52.0,2.75,1.0810810810810811,227.0,1.5337837837837838,NEAR BAY,1.875,1
1.1667,52.0,2.4774774774774775,1.1081081081081081,273.0,2.4594594594594597,NEAR OCEAN,5.00001,1
1.6921,52.0,3.240740740740741,1.005050505050505,2258.0,3.8013468013468015,INLAND,1.625,0
2.3654,49.0,4.686046511627907,1.1569767441860466,698.0,4.058139534883721,INLAND,1.375,0
2.3062,34.0,4.4148148148148145,1.1185185185185185,2073.0,3.838888888888889,<1H OCEAN,1.58,0
2.1377,30.0,3.3784135240572173,0.9843953185955787,2869.0,3.730819245773732,INLAND,1.423,0
